Column,time,hours,minutes,pedestrians,bicyclists,cars,buses,trucks,location,long,lat,total
222,2019-10-30T11:15:00Z,11,15,2,2,52,1,3,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,60
223,2019-10-30T11:30:00Z,11,30,1,0,130,4,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,143
224,2019-10-30T11:45:00Z,11,45,14,5,178,7,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,210
225,2019-10-30T12:00:00Z,12,00,17,0,165,2,5,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,189
226,2019-10-30T12:15:00Z,12,15,6,0,182,4,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,199
227,2019-10-30T12:30:00Z,12,30,16,3,254,6,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,285
228,2019-10-30T12:45:00Z,12,45,13,3,289,3,17,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,325
229,2019-10-30T13:00:00Z,13,00,16,0,305,2,13,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,336
230,2019-10-30T13:15:00Z,13,15,6,4,231,5,12,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,258
231,2019-10-30T13:30:00Z,13,30,22,3,263,1,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,299
232,2019-10-30T13:45:00Z,13,45,37,1,250,4,17,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,309
233,2019-10-30T14:00:00Z,14,00,45,2,248,2,12,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,309
234,2019-10-30T14:15:00Z,14,15,43,0,210,2,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,265
235,2019-10-30T14:30:00Z,14,30,20,0,196,2,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,224
236,2019-10-30T14:45:00Z,14,45,32,1,219,4,12,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,268
237,2019-10-30T15:00:00Z,15,00,25,1,159,5,14,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,204
238,2019-10-30T15:15:00Z,15,15,50,14,148,0,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,221
239,2019-10-30T15:30:00Z,15,30,25,12,185,3,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,235
240,2019-10-30T15:45:00Z,15,45,26,2,192,2,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,228
241,2019-10-30T16:00:00Z,16,00,18,3,142,2,14,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,179
242,2019-10-30T16:15:00Z,16,15,19,1,168,6,1,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,195
243,2019-10-30T16:30:00Z,16,30,10,6,182,0,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,207
244,2019-10-30T16:45:00Z,16,45,9,1,165,4,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,183
245,2019-10-30T17:00:00Z,17,00,14,3,120,4,3,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,144
246,2019-10-30T17:15:00Z,17,15,21,1,153,6,14,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,195
247,2019-10-30T17:30:00Z,17,30,10,3,171,0,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,191
248,2019-10-30T17:45:00Z,17,45,5,0,196,4,5,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,210
249,2019-10-30T18:00:00Z,18,00,12,1,161,5,15,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,194
250,2019-10-30T18:15:00Z,18,15,1,1,122,0,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,130
251,2019-10-30T18:30:00Z,18,30,16,0,137,4,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,161
252,2019-10-30T18:45:00Z,18,45,13,0,131,4,15,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,163
253,2019-10-30T19:00:00Z,19,00,18,9,209,4,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,250
254,2019-10-30T19:15:00Z,19,15,17,1,191,3,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,222
255,2019-10-30T19:30:00Z,19,30,19,1,172,4,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,206
256,2019-10-30T19:45:00Z,19,45,19,1,181,4,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,211
257,2019-10-30T20:00:00Z,20,00,8,0,189,3,13,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,213
258,2019-10-30T20:15:00Z,20,15,22,3,187,5,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,223
259,2019-10-30T20:30:00Z,20,30,17,0,177,5,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,208
260,2019-10-30T20:45:00Z,20,45,30,2,244,3,11,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,290
261,2019-10-30T21:00:00Z,21,00,14,0,322,1,11,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,348
262,2019-10-30T21:15:00Z,21,15,7,9,202,7,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,231
263,2019-10-30T21:30:00Z,21,30,4,4,271,4,11,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,294
264,2019-10-30T21:45:00Z,21,45,7,1,230,4,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,246
265,2019-10-30T22:00:00Z,22,00,6,0,268,2,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,278
266,2019-10-30T22:15:00Z,22,15,3,0,123,0,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,128
267,2019-10-30T22:30:00Z,22,30,0,0,7,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,7
268,2019-10-30T22:45:00Z,22,45,0,0,8,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,8
269,2019-10-30T23:00:00Z,23,00,0,0,9,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,9
270,2019-10-30T23:15:00Z,23,15,0,0,8,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,8
271,2019-10-30T23:30:00Z,23,30,0,0,2,1,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,3
272,2019-10-30T23:45:00Z,23,45,0,0,16,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,16
273,2019-10-31T00:00:00Z,00,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
274,2019-10-31T00:15:00Z,00,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
275,2019-10-31T00:30:00Z,00,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
276,2019-10-31T00:45:00Z,00,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
277,2019-10-31T01:00:00Z,01,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
278,2019-10-31T01:15:00Z,01,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
279,2019-10-31T01:30:00Z,01,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
280,2019-10-31T01:45:00Z,01,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
281,2019-10-31T02:00:00Z,02,00,0,0,6,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,6
282,2019-10-31T02:15:00Z,02,15,0,0,3,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,3
283,2019-10-31T02:30:00Z,02,30,0,0,5,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,5
284,2019-10-31T02:45:00Z,02,45,0,0,4,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,4
285,2019-10-31T03:00:00Z,03,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
286,2019-10-31T03:15:00Z,03,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
287,2019-10-31T03:30:00Z,03,30,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,1
288,2019-10-31T03:45:00Z,03,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
289,2019-10-31T04:00:00Z,04,00,0,0,2,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,2
290,2019-10-31T04:15:00Z,04,15,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,1
291,2019-10-31T04:30:00Z,04,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
292,2019-10-31T04:45:00Z,04,45,0,0,3,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,3
293,2019-10-31T05:00:00Z,05,00,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,1
294,2019-10-31T05:15:00Z,05,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
295,2019-10-31T05:30:00Z,05,30,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,1
296,2019-10-31T05:45:00Z,05,45,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,1
297,2019-10-31T06:00:00Z,06,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
298,2019-10-31T06:15:00Z,06,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
299,2019-10-31T06:30:00Z,06,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
300,2019-10-31T06:45:00Z,06,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
301,2019-10-31T07:00:00Z,07,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
302,2019-10-31T07:15:00Z,07,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
303,2019-10-31T07:30:00Z,07,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
304,2019-10-31T07:45:00Z,07,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
305,2019-10-31T08:00:00Z,08,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
306,2019-10-31T08:15:00Z,08,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
307,2019-10-31T08:30:00Z,08,30,0,0,2,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,2
308,2019-10-31T08:45:00Z,08,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
309,2019-10-31T09:00:00Z,09,00,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,1
310,2019-10-31T09:15:00Z,09,15,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,1
311,2019-10-31T09:30:00Z,09,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
312,2019-10-31T09:45:00Z,09,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
313,2019-10-31T10:00:00Z,10,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
314,2019-10-31T10:15:00Z,10,15,0,0,3,0,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,5
315,2019-10-31T10:30:00Z,10,30,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,1
316,2019-10-31T10:45:00Z,10,45,2,0,3,0,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,7
317,2019-10-31T11:00:00Z,11,00,0,0,3,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,3
318,2019-10-31T11:15:00Z,11,15,1,1,66,3,1,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,72
319,2019-10-31T11:30:00Z,11,30,5,0,90,2,3,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,100
320,2019-10-31T11:45:00Z,11,45,5,1,153,6,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,172
321,2019-10-31T12:00:00Z,12,00,8,5,111,5,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,135
322,2019-10-31T12:15:00Z,12,15,0,0,153,3,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,162
323,2019-10-31T12:30:00Z,12,30,1,0,198,5,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,213
324,2019-10-31T12:45:00Z,12,45,9,4,211,7,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,241
325,2019-10-31T13:00:00Z,13,00,18,3,337,3,11,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,372
326,2019-10-31T13:15:00Z,13,15,14,0,292,3,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,316
327,2019-10-31T13:30:00Z,13,30,6,0,202,2,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,219
328,2019-10-31T13:45:00Z,13,45,15,0,189,6,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,214
329,2019-10-31T14:00:00Z,14,00,14,3,131,1,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,156
330,2019-10-31T14:15:00Z,14,15,7,0,198,3,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,216
331,2019-10-31T14:30:00Z,14,30,1,1,192,3,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,201
332,2019-10-31T14:45:00Z,14,45,11,2,225,2,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,250
333,2019-10-31T15:00:00Z,15,00,4,1,177,8,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,198
334,2019-10-31T15:15:00Z,15,15,6,0,134,0,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,146
335,2019-10-31T15:30:00Z,15,30,0,0,129,3,11,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,143
336,2019-10-31T15:45:00Z,15,45,2,0,102,3,11,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,118
337,2019-10-31T16:00:00Z,16,00,6,0,201,1,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,218
338,2019-10-31T16:15:00Z,16,15,10,0,225,3,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,248
339,2019-10-31T16:30:00Z,16,30,8,8,220,2,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,246
340,2019-10-31T16:45:00Z,16,45,8,3,165,2,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,188
341,2019-10-31T17:00:00Z,17,00,5,1,136,4,19,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,165
342,2019-10-31T17:15:00Z,17,15,5,2,120,4,12,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,143
343,2019-10-31T17:30:00Z,17,30,3,2,155,4,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,173
344,2019-10-31T17:45:00Z,17,45,5,0,178,3,17,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,203
345,2019-10-31T18:00:00Z,18,00,8,0,164,4,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,185
346,2019-10-31T18:15:00Z,18,15,6,0,156,3,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,174
347,2019-10-31T18:30:00Z,18,30,10,0,166,2,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,188
348,2019-10-31T18:45:00Z,18,45,4,0,118,3,5,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,130
349,2019-10-31T19:00:00Z,19,00,1,0,189,2,14,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,206
350,2019-10-31T19:15:00Z,19,15,12,6,232,4,19,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,273
351,2019-10-31T19:30:00Z,19,30,8,3,192,2,13,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,218
352,2019-10-31T19:45:00Z,19,45,4,1,149,6,14,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,174
353,2019-10-31T20:00:00Z,20,00,7,2,157,3,5,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,174
354,2019-10-31T20:15:00Z,20,15,5,0,173,5,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,193
355,2019-10-31T20:30:00Z,20,30,3,2,225,4,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,238
356,2019-10-31T20:45:00Z,20,45,10,3,214,4,14,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,245
357,2019-10-31T21:00:00Z,21,00,16,1,263,3,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,292
358,2019-10-31T21:15:00Z,21,15,5,0,204,6,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,222
359,2019-10-31T21:30:00Z,21,30,3,2,163,6,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,181
360,2019-10-31T21:45:00Z,21,45,14,2,181,2,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,206
361,2019-10-31T22:00:00Z,22,00,2,0,180,1,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,187
362,2019-10-31T22:15:00Z,22,15,8,6,150,4,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,176
363,2019-10-31T22:30:00Z,22,30,0,0,10,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,10
364,2019-10-31T22:45:00Z,22,45,0,0,4,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,4
365,2019-10-31T23:00:00Z,23,00,0,0,3,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,3
366,2019-10-31T23:15:00Z,23,15,2,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,3
367,2019-10-31T23:30:00Z,23,30,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,1
368,2019-10-31T23:45:00Z,23,45,0,0,5,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,5
369,2019-11-01T00:00:00Z,00,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
370,2019-11-01T00:15:00Z,00,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
371,2019-11-01T00:30:00Z,00,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
372,2019-11-01T00:45:00Z,00,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
373,2019-11-01T01:00:00Z,01,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
374,2019-11-01T01:15:00Z,01,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
375,2019-11-01T01:30:00Z,01,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
376,2019-11-01T01:45:00Z,01,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
377,2019-11-01T02:00:00Z,02,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
378,2019-11-01T02:15:00Z,02,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
379,2019-11-01T02:30:00Z,02,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
380,2019-11-01T02:45:00Z,02,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
381,2019-11-01T03:00:00Z,03,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
382,2019-11-01T03:15:00Z,03,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
383,2019-11-01T03:30:00Z,03,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
384,2019-11-01T03:45:00Z,03,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
385,2019-11-01T04:00:00Z,04,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
386,2019-11-01T04:15:00Z,04,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
387,2019-11-01T04:30:00Z,04,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
388,2019-11-01T04:45:00Z,04,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
389,2019-11-01T05:00:00Z,05,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
390,2019-11-01T05:15:00Z,05,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
391,2019-11-01T05:30:00Z,05,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
392,2019-11-01T05:45:00Z,05,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
393,2019-11-01T06:00:00Z,06,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
394,2019-11-01T06:15:00Z,06,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
395,2019-11-01T06:30:00Z,06,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
396,2019-11-01T06:45:00Z,06,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
397,2019-11-01T07:00:00Z,07,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
398,2019-11-01T07:15:00Z,07,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
399,2019-11-01T07:30:00Z,07,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
400,2019-11-01T07:45:00Z,07,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
401,2019-11-01T08:00:00Z,08,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
402,2019-11-01T08:15:00Z,08,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
403,2019-11-01T08:30:00Z,08,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
404,2019-11-01T08:45:00Z,08,45,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
405,2019-11-01T09:00:00Z,09,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
406,2019-11-01T09:15:00Z,09,15,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
407,2019-11-01T09:30:00Z,09,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
408,2019-11-01T09:45:00Z,09,45,1,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,1
409,2019-11-01T10:00:00Z,10,00,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
410,2019-11-01T10:15:00Z,10,15,0,0,2,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,2
411,2019-11-01T10:30:00Z,10,30,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,0
412,2019-11-01T10:45:00Z,10,45,1,0,1,0,1,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,3
413,2019-11-01T11:00:00Z,11,00,0,0,16,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,16
414,2019-11-01T11:15:00Z,11,15,0,0,50,2,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,52
415,2019-11-01T11:30:00Z,11,30,1,0,83,3,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,94
416,2019-11-01T11:45:00Z,11,45,3,0,89,7,3,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,102
417,2019-11-01T12:00:00Z,12,00,2,1,117,5,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,133
418,2019-11-01T12:15:00Z,12,15,3,0,141,3,1,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,148
419,2019-11-01T12:30:00Z,12,30,2,0,128,5,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,137
420,2019-11-01T12:45:00Z,12,45,6,4,192,1,5,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,208
421,2019-11-01T13:00:00Z,13,00,9,3,144,6,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,170
422,2019-11-01T13:15:00Z,13,15,2,0,116,3,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,125
423,2019-11-01T13:30:00Z,13,30,3,0,134,2,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,143
424,2019-11-01T13:45:00Z,13,45,0,0,157,4,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,165
425,2019-11-01T14:00:00Z,14,00,4,1,134,1,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,144
426,2019-11-01T14:15:00Z,14,15,5,4,120,2,11,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,142
427,2019-11-01T14:30:00Z,14,30,5,1,116,4,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,135
428,2019-11-01T14:45:00Z,14,45,3,1,140,3,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,155
429,2019-11-01T15:00:00Z,15,00,3,0,103,3,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,113
430,2019-11-01T15:15:00Z,15,15,6,0,89,3,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,104
431,2019-11-01T15:30:00Z,15,30,5,1,102,3,5,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,116
432,2019-11-01T15:45:00Z,15,45,3,0,147,1,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,155
433,2019-11-01T16:00:00Z,16,00,0,0,172,1,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,179
434,2019-11-01T16:15:00Z,16,15,4,8,142,3,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,165
435,2019-11-01T16:30:00Z,16,30,2,0,112,1,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,123
436,2019-11-01T16:45:00Z,16,45,5,1,126,2,12,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,146
437,2019-11-01T17:00:00Z,17,00,1,4,133,1,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,149
438,2019-11-01T17:15:00Z,17,15,7,0,119,4,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,134
439,2019-11-01T17:30:00Z,17,30,0,0,102,0,5,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,107
440,2019-11-01T17:45:00Z,17,45,4,6,96,3,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,119
441,2019-11-01T18:00:00Z,18,00,7,0,61,2,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,72
442,2019-11-01T18:15:00Z,18,15,8,2,60,3,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683,77
